Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
A556/3071A,03/01/2019 00:00,17:29:00,69,453,11,4,19,,,,,,,,,,,,,,,58,487
A556/3071A,03/01/2019 00:00,17:44:00,70,418,9,0,18,,,,,,,,,,,,,,,60,445
A556/3071A,03/01/2019 00:00,17:59:00,71,367,11,4,19,,,,,,,,,,,,,,,59,401
A556/3071A,03/01/2019 00:00,18:14:00,72,338,9,3,25,,,,,,,,,,,,,,,57,375
A556/3071A,03/01/2019 00:00,18:29:00,73,329,6,6,18,,,,,,,,,,,,,,,58,359
A556/3071A,03/01/2019 00:00,18:44:00,74,268,4,7,23,,,,,,,,,,,,,,,58,302
A556/3071A,03/01/2019 00:00,18:59:00,75,201,3,3,21,,,,,,,,,,,,,,,59,228
A556/3071A,03/01/2019 00:00,19:14:00,76,200,12,1,22,,,,,,,,,,,,,,,58,235
A556/3071A,03/01/2019 00:00,19:29:00,77,187,7,2,28,,,,,,,,,,,,,,,59,224
A556/3071A,03/01/2019 00:00,19:44:00,78,153,3,5,27,,,,,,,,,,,,,,,58,188
A556/3071A,03/01/2019 00:00,19:59:00,79,165,4,4,29,,,,,,,,,,,,,,,58,202
A556/3071A,03/01/2019 00:00,20:14:00,80,159,2,1,17,,,,,,,,,,,,,,,60,179
A556/3071A,03/01/2019 00:00,20:29:00,81,140,4,4,19,,,,,,,,,,,,,,,57,167
A556/3071A,03/01/2019 00:00,20:44:00,82,107,5,3,35,,,,,,,,,,,,,,,57,150
A556/3071A,03/01/2019 00:00,20:59:00,83,97,5,2,21,,,,,,,,,,,,,,,57,125
A556/3071A,03/01/2019 00:00,21:14:00,84,85,6,2,27,,,,,,,,,,,,,,,56,120
A556/3071A,03/01/2019 00:00,21:29:00,85,99,2,3,18,,,,,,,,,,,,,,,57,122
A556/3071A,03/01/2019 00:00,21:44:00,86,93,4,1,11,,,,,,,,,,,,,,,56,109
A556/3071A,03/01/2019 00:00,21:59:00,87,103,3,0,19,,,,,,,,,,,,,,,57,125
A556/3071A,03/01/2019 00:00,22:14:00,88,122,2,4,12,,,,,,,,,,,,,,,58,140
A556/3071A,03/01/2019 00:00,22:29:00,89,156,0,2,12,,,,,,,,,,,,,,,61,170
A556/3071A,03/01/2019 00:00,22:44:00,90,222,4,3,14,,,,,,,,,,,,,,,60,243
A556/3071A,03/01/2019 00:00,22:59:00,91,250,2,1,15,,,,,,,,,,,,,,,62,268
A556/3071A,03/01/2019 00:00,23:14:00,92,278,8,4,17,,,,,,,,,,,,,,,60,307
A556/3071A,03/01/2019 00:00,23:29:00,93,354,2,5,11,,,,,,,,,,,,,,,58,372
A556/3071A,03/01/2019 00:00,23:44:00,94,166,3,4,15,,,,,,,,,,,,,,,57,188
A556/3071A,03/01/2019 00:00,23:59:00,95,66,3,2,5,,,,,,,,,,,,,,,57,76
A556/3071A,04/01/2019 00:00,00:14:00,0,65,2,4,17,,,,,,,,,,,,,,,57,88
A556/3071A,04/01/2019 00:00,00:29:00,1,51,0,1,22,,,,,,,,,,,,,,,57,74
A556/3071A,04/01/2019 00:00,00:44:00,2,32,2,1,11,,,,,,,,,,,,,,,55,46
A556/3071A,04/01/2019 00:00,00:59:00,3,31,0,3,16,,,,,,,,,,,,,,,56,50
A556/3071A,04/01/2019 00:00,01:14:00,4,30,1,3,10,,,,,,,,,,,,,,,57,44
A556/3071A,04/01/2019 00:00,01:29:00,5,17,3,1,18,,,,,,,,,,,,,,,56,39
A556/3071A,04/01/2019 00:00,01:44:00,6,17,2,1,26,,,,,,,,,,,,,,,54,46
A556/3071A,04/01/2019 00:00,01:59:00,7,16,2,0,12,,,,,,,,,,,,,,,58,30
A556/3071A,04/01/2019 00:00,02:14:00,8,8,5,4,9,,,,,,,,,,,,,,,53,26
A556/3071A,04/01/2019 00:00,02:29:00,9,10,3,3,10,,,,,,,,,,,,,,,54,26
A556/3071A,04/01/2019 00:00,02:44:00,10,14,5,2,14,,,,,,,,,,,,,,,58,35
A556/3071A,04/01/2019 00:00,02:59:00,11,15,1,2,15,,,,,,,,,,,,,,,55,33
A556/3071A,04/01/2019 00:00,03:14:00,12,6,1,2,14,,,,,,,,,,,,,,,55,23
A556/3071A,04/01/2019 00:00,03:29:00,13,10,3,4,8,,,,,,,,,,,,,,,55,25
A556/3071A,04/01/2019 00:00,03:44:00,14,18,8,2,16,,,,,,,,,,,,,,,54,44
A556/3071A,04/01/2019 00:00,03:59:00,15,18,4,6,9,,,,,,,,,,,,,,,57,37
A556/3071A,04/01/2019 00:00,04:14:00,16,24,4,14,16,,,,,,,,,,,,,,,57,58
A556/3071A,04/01/2019 00:00,04:29:00,17,38,7,5,8,,,,,,,,,,,,,,,58,58
A556/3071A,04/01/2019 00:00,04:44:00,18,31,7,4,17,,,,,,,,,,,,,,,59,59
A556/3071A,04/01/2019 00:00,04:59:00,19,48,7,14,32,,,,,,,,,,,,,,,58,101
A556/3071A,04/01/2019 00:00,05:14:00,20,53,9,16,15,,,,,,,,,,,,,,,58,93
A556/3071A,04/01/2019 00:00,05:29:00,21,71,14,7,24,,,,,,,,,,,,,,,58,116
A556/3071A,04/01/2019 00:00,05:44:00,22,61,8,15,26,,,,,,,,,,,,,,,57,110
A556/3071A,04/01/2019 00:00,05:59:00,23,75,11,17,26,,,,,,,,,,,,,,,57,129
A556/3071A,04/01/2019 00:00,06:14:00,24,105,13,12,24,,,,,,,,,,,,,,,58,154
A556/3071A,04/01/2019 00:00,06:29:00,25,119,21,15,22,,,,,,,,,,,,,,,59,177
A556/3071A,04/01/2019 00:00,06:44:00,26,200,24,12,21,,,,,,,,,,,,,,,60,257
A556/3071A,04/01/2019 00:00,06:59:00,27,222,18,29,31,,,,,,,,,,,,,,,58,300
A556/3071A,04/01/2019 00:00,07:14:00,28,208,13,16,28,,,,,,,,,,,,,,,59,265
A556/3071A,04/01/2019 00:00,07:29:00,29,295,25,17,20,,,,,,,,,,,,,,,58,357
A556/3071A,04/01/2019 00:00,07:44:00,30,244,19,25,26,,,,,,,,,,,,,,,58,314
A556/3071A,04/01/2019 00:00,07:59:00,31,259,18,16,19,,,,,,,,,,,,,,,60,312
A556/3071A,04/01/2019 00:00,08:14:00,32,259,14,12,20,,,,,,,,,,,,,,,60,305
A556/3071A,04/01/2019 00:00,08:29:00,33,284,25,10,25,,,,,,,,,,,,,,,60,344
A556/3071A,04/01/2019 00:00,08:44:00,34,283,17,19,31,,,,,,,,,,,,,,,60,350
A556/3071A,04/01/2019 00:00,08:59:00,35,219,19,7,25,,,,,,,,,,,,,,,60,270
A556/3071A,04/01/2019 00:00,09:14:00,36,211,16,16,25,,,,,,,,,,,,,,,60,268
A556/3071A,04/01/2019 00:00,09:29:00,37,184,23,12,18,,,,,,,,,,,,,,,60,237
A556/3071A,04/01/2019 00:00,09:44:00,38,194,17,18,24,,,,,,,,,,,,,,,59,253
A556/3071A,04/01/2019 00:00,09:59:00,39,211,16,13,24,,,,,,,,,,,,,,,60,264
A556/3071A,04/01/2019 00:00,10:14:00,40,236,13,13,30,,,,,,,,,,,,,,,59,292
A556/3071A,04/01/2019 00:00,10:29:00,41,243,30,19,30,,,,,,,,,,,,,,,59,322
A556/3071A,04/01/2019 00:00,10:44:00,42,244,22,14,31,,,,,,,,,,,,,,,59,311
A556/3071A,04/01/2019 00:00,10:59:00,43,246,23,21,34,,,,,,,,,,,,,,,58,324
A556/3071A,04/01/2019 00:00,11:14:00,44,236,28,21,22,,,,,,,,,,,,,,,59,307
A556/3071A,04/01/2019 00:00,11:29:00,45,262,18,12,35,,,,,,,,,,,,,,,58,327
A556/3071A,04/01/2019 00:00,11:44:00,46,280,25,15,35,,,,,,,,,,,,,,,58,355
A556/3071A,04/01/2019 00:00,11:59:00,47,309,19,17,31,,,,,,,,,,,,,,,58,376
A556/3071A,04/01/2019 00:00,12:14:00,48,260,22,18,28,,,,,,,,,,,,,,,59,328
A556/3071A,04/01/2019 00:00,12:29:00,49,287,20,11,28,,,,,,,,,,,,,,,58,346
A556/3071A,04/01/2019 00:00,12:44:00,50,326,33,10,21,,,,,,,,,,,,,,,60,390
A556/3071A,04/01/2019 00:00,12:59:00,51,311,22,14,29,,,,,,,,,,,,,,,60,376
A556/3071A,04/01/2019 00:00,13:14:00,52,264,21,16,29,,,,,,,,,,,,,,,60,330
A556/3071A,04/01/2019 00:00,13:29:00,53,283,15,21,22,,,,,,,,,,,,,,,60,341
A556/3071A,04/01/2019 00:00,13:44:00,54,308,13,14,24,,,,,,,,,,,,,,,60,359
A556/3071A,04/01/2019 00:00,13:59:00,55,272,17,13,28,,,,,,,,,,,,,,,60,330
A556/3071A,04/01/2019 00:00,14:14:00,56,306,13,13,25,,,,,,,,,,,,,,,60,357
A556/3071A,04/01/2019 00:00,14:29:00,57,293,20,7,20,,,,,,,,,,,,,,,60,340
A556/3071A,04/01/2019 00:00,14:44:00,58,324,17,10,26,,,,,,,,,,,,,,,61,377
A556/3071A,04/01/2019 00:00,14:59:00,59,301,13,5,19,,,,,,,,,,,,,,,60,338
A556/3071A,04/01/2019 00:00,15:14:00,60,302,12,8,20,,,,,,,,,,,,,,,61,342
A556/3071A,04/01/2019 00:00,15:29:00,61,386,13,12,21,,,,,,,,,,,,,,,61,432
A556/3071A,04/01/2019 00:00,15:44:00,62,387,19,12,17,,,,,,,,,,,,,,,61,435
A556/3071A,04/01/2019 00:00,15:59:00,63,363,12,4,11,,,,,,,,,,,,,,,61,390
A556/3071A,04/01/2019 00:00,16:14:00,64,400,12,7,18,,,,,,,,,,,,,,,59,437
A556/3071A,04/01/2019 00:00,16:29:00,65,413,9,9,19,,,,,,,,,,,,,,,60,450
A556/3071A,04/01/2019 00:00,16:44:00,66,382,12,5,16,,,,,,,,,,,,,,,60,415
A556/3071A,04/01/2019 00:00,16:59:00,67,414,5,6,19,,,,,,,,,,,,,,,58,444
A556/3071A,04/01/2019 00:00,17:14:00,68,380,5,3,17,,,,,,,,,,,,,,,59,405
A556/3071A,04/01/2019 00:00,17:29:00,69,393,8,5,17,,,,,,,,,,,,,,,59,423
A556/3071A,04/01/2019 00:00,17:44:00,70,391,9,2,18,,,,,,,,,,,,,,,59,420
A556/3071A,04/01/2019 00:00,17:59:00,71,344,7,1,20,,,,,,,,,,,,,,,59,372
A556/3071A,04/01/2019 00:00,18:14:00,72,297,7,5,15,,,,,,,,,,,,,,,61,324
A556/3071A,04/01/2019 00:00,18:29:00,73,303,4,4,21,,,,,,,,,,,,,,,60,332
A556/3071A,04/01/2019 00:00,18:44:00,74,273,3,5,22,,,,,,,,,,,,,,,60,303
A556/3071A,04/01/2019 00:00,18:59:00,75,251,4,3,26,,,,,,,,,,,,,,,59,284
A556/3071A,04/01/2019 00:00,19:14:00,76,202,4,5,15,,,,,,,,,,,,,,,60,226
A556/3071A,04/01/2019 00:00,19:29:00,77,183,2,2,20,,,,,,,,,,,,,,,60,207
A556/3071A,04/01/2019 00:00,19:44:00,78,173,6,0,25,,,,,,,,,,,,,,,59,204
A556/3071A,04/01/2019 00:00,19:59:00,79,148,7,2,29,,,,,,,,,,,,,,,58,186
A556/3071A,04/01/2019 00:00,20:14:00,80,143,1,1,22,,,,,,,,,,,,,,,59,167
A556/3071A,04/01/2019 00:00,20:29:00,81,146,5,1,17,,,,,,,,,,,,,,,59,169
A556/3071A,04/01/2019 00:00,20:44:00,82,132,3,2,24,,,,,,,,,,,,,,,58,161
A556/3071A,04/01/2019 00:00,20:59:00,83,117,2,3,22,,,,,,,,,,,,,,,59,144
A556/3071A,04/01/2019 00:00,21:14:00,84,107,2,2,16,,,,,,,,,,,,,,,59,127
A556/3071A,04/01/2019 00:00,21:29:00,85,85,1,5,16,,,,,,,,,,,,,,,59,107
A556/3071A,04/01/2019 00:00,21:44:00,86,82,2,1,17,,,,,,,,,,,,,,,57,102
A556/3071A,04/01/2019 00:00,21:59:00,87,79,0,1,12,,,,,,,,,,,,,,,59,92
A556/3071A,04/01/2019 00:00,22:14:00,88,69,4,1,18,,,,,,,,,,,,,,,57,92
A556/3071A,04/01/2019 00:00,22:29:00,89,95,2,3,16,,,,,,,,,,,,,,,59,116
A556/3071A,04/01/2019 00:00,22:44:00,90,84,3,1,8,,,,,,,,,,,,,,,57,96
A556/3071A,04/01/2019 00:00,22:59:00,91,69,2,1,13,,,,,,,,,,,,,,,60,85
A556/3071A,04/01/2019 00:00,23:14:00,92,60,4,2,16,,,,,,,,,,,,,,,56,82
A556/3071A,04/01/2019 00:00,23:29:00,93,68,3,2,9,,,,,,,,,,,,,,,58,82
A556/3071A,04/01/2019 00:00,23:44:00,94,61,0,1,6,,,,,,,,,,,,,,,60,68
A556/3071A,04/01/2019 00:00,23:59:00,95,36,2,1,7,,,,,,,,,,,,,,,58,46
A556/3071A,05/01/2019 00:00,00:14:00,0,56,1,2,13,,,,,,,,,,,,,,,57,72
A556/3071A,05/01/2019 00:00,00:29:00,1,44,0,0,9,,,,,,,,,,,,,,,56,53
A556/3071A,05/01/2019 00:00,00:44:00,2,36,2,1,10,,,,,,,,,,,,,,,56,49
A556/3071A,05/01/2019 00:00,00:59:00,3,22,0,2,10,,,,,,,,,,,,,,,56,34
A556/3071A,05/01/2019 00:00,01:14:00,4,21,1,2,16,,,,,,,,,,,,,,,57,40
A556/3071A,05/01/2019 00:00,01:29:00,5,20,1,3,11,,,,,,,,,,,,,,,57,35
A556/3071A,05/01/2019 00:00,01:44:00,6,17,3,0,18,,,,,,,,,,,,,,,53,38
A556/3071A,05/01/2019 00:00,01:59:00,7,16,1,1,18,,,,,,,,,,,,,,,55,36
A556/3071A,05/01/2019 00:00,02:14:00,8,22,3,0,11,,,,,,,,,,,,,,,58,36
A556/3071A,05/01/2019 00:00,02:29:00,9,16,2,2,7,,,,,,,,,,,,,,,56,27
A556/3071A,05/01/2019 00:00,02:44:00,10,19,1,3,8,,,,,,,,,,,,,,,59,31
A556/3071A,05/01/2019 00:00,02:59:00,11,11,1,1,3,,,,,,,,,,,,,,,57,16
A556/3071A,05/01/2019 00:00,03:14:00,12,5,0,2,13,,,,,,,,,,,,,,,52,20
A556/3071A,05/01/2019 00:00,03:29:00,13,8,0,2,11,,,,,,,,,,,,,,,52,21
A556/3071A,05/01/2019 00:00,03:44:00,14,11,3,2,12,,,,,,,,,,,,,,,55,28
A556/3071A,05/01/2019 00:00,03:59:00,15,12,4,1,5,,,,,,,,,,,,,,,55,22
A556/3071A,05/01/2019 00:00,04:14:00,16,20,4,2,7,,,,,,,,,,,,,,,57,33
A556/3071A,05/01/2019 00:00,04:29:00,17,20,6,3,8,,,,,,,,,,,,,,,56,37
A556/3071A,05/01/2019 00:00,04:44:00,18,32,5,4,11,,,,,,,,,,,,,,,56,52
A556/3071A,05/01/2019 00:00,04:59:00,19,28,2,10,14,,,,,,,,,,,,,,,55,54
A556/3071A,05/01/2019 00:00,05:14:00,20,34,4,5,14,,,,,,,,,,,,,,,56,57
A556/3071A,05/01/2019 00:00,05:29:00,21,41,2,6,10,,,,,,,,,,,,,,,58,59
A556/3071A,05/01/2019 00:00,05:44:00,22,47,4,6,13,,,,,,,,,,,,,,,59,70
A556/3071A,05/01/2019 00:00,05:59:00,23,45,2,4,15,,,,,,,,,,,,,,,57,66
A556/3071A,05/01/2019 00:00,06:14:00,24,50,4,7,10,,,,,,,,,,,,,,,58,71
A556/3071A,05/01/2019 00:00,06:29:00,25,62,16,4,9,,,,,,,,,,,,,,,60,91
A556/3071A,05/01/2019 00:00,06:44:00,26,86,5,2,14,,,,,,,,,,,,,,,57,107
A556/3071A,05/01/2019 00:00,06:59:00,27,74,3,3,13,,,,,,,,,,,,,,,59,93
A556/3071A,05/01/2019 00:00,07:14:00,28,94,5,5,7,,,,,,,,,,,,,,,58,111
A556/3071A,05/01/2019 00:00,07:29:00,29,102,12,6,11,,,,,,,,,,,,,,,58,131
A556/3071A,05/01/2019 00:00,07:44:00,30,108,4,6,4,,,,,,,,,,,,,,,60,122
A556/3071A,05/01/2019 00:00,07:59:00,31,169,6,4,7,,,,,,,,,,,,,,,59,186
A556/3071A,05/01/2019 00:00,08:14:00,32,143,8,3,9,,,,,,,,,,,,,,,60,163
A556/3071A,05/01/2019 00:00,08:29:00,33,160,7,4,14,,,,,,,,,,,,,,,61,185
A556/3071A,05/01/2019 00:00,08:44:00,34,172,7,7,11,,,,,,,,,,,,,,,60,197
A556/3071A,05/01/2019 00:00,08:59:00,35,160,5,10,11,,,,,,,,,,,,,,,60,186
A556/3071A,05/01/2019 00:00,09:14:00,36,157,4,6,10,,,,,,,,,,,,,,,61,177
A556/3071A,05/01/2019 00:00,09:29:00,37,177,9,4,13,,,,,,,,,,,,,,,59,203
A556/3071A,05/01/2019 00:00,09:44:00,38,191,6,5,4,,,,,,,,,,,,,,,61,206
A556/3071A,05/01/2019 00:00,09:59:00,39,178,13,4,12,,,,,,,,,,,,,,,60,207
A556/3071A,05/01/2019 00:00,10:14:00,40,212,8,7,15,,,,,,,,,,,,,,,59,242
A556/3071A,05/01/2019 00:00,10:29:00,41,259,7,5,16,,,,,,,,,,,,,,,59,287
A556/3071A,05/01/2019 00:00,10:44:00,42,229,5,4,11,,,,,,,,,,,,,,,59,249
A556/3071A,05/01/2019 00:00,10:59:00,43,238,12,5,6,,,,,,,,,,,,,,,60,261
A556/3071A,05/01/2019 00:00,11:14:00,44,242,9,3,13,,,,,,,,,,,,,,,60,267
A556/3071A,05/01/2019 00:00,11:29:00,45,269,8,1,7,,,,,,,,,,,,,,,62,285
A556/3071A,05/01/2019 00:00,11:44:00,46,276,5,6,11,,,,,,,,,,,,,,,59,298
A556/3071A,05/01/2019 00:00,11:59:00,47,274,6,2,4,,,,,,,,,,,,,,,61,286
A556/3071A,05/01/2019 00:00,12:14:00,48,247,8,4,10,,,,,,,,,,,,,,,60,269
A556/3071A,05/01/2019 00:00,12:29:00,49,298,5,2,8,,,,,,,,,,,,,,,61,313
A556/3071A,05/01/2019 00:00,12:44:00,50,291,5,1,7,,,,,,,,,,,,,,,60,304
A556/3071A,05/01/2019 00:00,12:59:00,51,297,12,5,14,,,,,,,,,,,,,,,60,328
A556/3071A,05/01/2019 00:00,13:14:00,52,287,10,4,8,,,,,,,,,,,,,,,61,309
A556/3071A,05/01/2019 00:00,13:29:00,53,268,6,1,8,,,,,,,,,,,,,,,61,283
A556/3071A,05/01/2019 00:00,13:44:00,54,304,7,4,9,,,,,,,,,,,,,,,60,324
A556/3071A,05/01/2019 00:00,13:59:00,55,282,5,1,6,,,,,,,,,,,,,,,60,294
A556/3071A,05/01/2019 00:00,14:14:00,56,252,3,1,11,,,,,,,,,,,,,,,60,267
A556/3071A,05/01/2019 00:00,14:29:00,57,269,5,5,8,,,,,,,,,,,,,,,60,287
A556/3071A,05/01/2019 00:00,14:44:00,58,424,6,1,9,,,,,,,,,,,,,,,63,440
A556/3071A,05/01/2019 00:00,14:59:00,59,486,6,1,7,,,,,,,,,,,,,,,63,500
A556/3071A,05/01/2019 00:00,15:14:00,60,579,5,4,8,,,,,,,,,,,,,,,61,596
A556/3071A,05/01/2019 00:00,15:29:00,61,589,3,3,17,,,,,,,,,,,,,,,61,612
A556/3071A,05/01/2019 00:00,15:44:00,62,622,8,3,11,,,,,,,,,,,,,,,59,644
A556/3071A,05/01/2019 00:00,15:59:00,63,589,11,7,7,,,,,,,,,,,,,,,59,614
A556/3071A,05/01/2019 00:00,16:14:00,64,549,14,6,8,,,,,,,,,,,,,,,58,577
A556/3071A,05/01/2019 00:00,16:29:00,65,421,3,3,8,,,,,,,,,,,,,,,60,435
A556/3071A,05/01/2019 00:00,16:44:00,66,293,4,0,5,,,,,,,,,,,,,,,59,302
A556/3071A,05/01/2019 00:00,16:59:00,67,299,3,2,8,,,,,,,,,,,,,,,59,312
A556/3071A,05/01/2019 00:00,17:14:00,68,307,1,2,5,,,,,,,,,,,,,,,58,315
A556/3071A,05/01/2019 00:00,17:29:00,69,329,3,2,12,,,,,,,,,,,,,,,58,346
A556/3071A,05/01/2019 00:00,17:44:00,70,311,6,3,8,,,,,,,,,,,,,,,58,328
A556/3071A,05/01/2019 00:00,17:59:00,71,244,2,3,9,,,,,,,,,,,,,,,57,258
A556/3071A,05/01/2019 00:00,18:14:00,72,270,7,1,8,,,,,,,,,,,,,,,58,286
A556/3071A,05/01/2019 00:00,18:29:00,73,231,5,2,6,,,,,,,,,,,,,,,57,244
A556/3071A,05/01/2019 00:00,18:44:00,74,209,5,1,4,,,,,,,,,,,,,,,58,219
A556/3071A,05/01/2019 00:00,18:59:00,75,223,3,2,3,,,,,,,,,,,,,,,58,231
A556/3071A,05/01/2019 00:00,19:14:00,76,171,2,1,2,,,,,,,,,,,,,,,58,176
A556/3071A,05/01/2019 00:00,19:29:00,77,185,4,2,8,,,,,,,,,,,,,,,59,199
A556/3071A,05/01/2019 00:00,19:44:00,78,206,0,1,2,,,,,,,,,,,,,,,59,209
A556/3071A,05/01/2019 00:00,19:59:00,79,167,6,0,5,,,,,,,,,,,,,,,59,178
A556/3071A,05/01/2019 00:00,20:14:00,80,176,3,1,8,,,,,,,,,,,,,,,58,188
A556/3071A,05/01/2019 00:00,20:29:00,81,141,2,0,5,,,,,,,,,,,,,,,60,148
A556/3071A,05/01/2019 00:00,20:44:00,82,138,3,2,6,,,,,,,,,,,,,,,58,149
A556/3071A,05/01/2019 00:00,20:59:00,83,126,3,0,2,,,,,,,,,,,,,,,59,131
A556/3071A,05/01/2019 00:00,21:14:00,84,133,1,2,7,,,,,,,,,,,,,,,59,143
A556/3071A,05/01/2019 00:00,21:29:00,85,112,4,0,3,,,,,,,,,,,,,,,58,119
A556/3071A,05/01/2019 00:00,21:44:00,86,96,1,2,12,,,,,,,,,,,,,,,57,111
A556/3071A,05/01/2019 00:00,21:59:00,87,89,1,1,6,,,,,,,,,,,,,,,59,97
A556/3071A,05/01/2019 00:00,22:14:00,88,105,1,0,4,,,,,,,,,,,,,,,58,110
A556/3071A,05/01/2019 00:00,22:29:00,89,120,1,0,6,,,,,,,,,,,,,,,61,127
A556/3071A,05/01/2019 00:00,22:44:00,90,95,3,1,5,,,,,,,,,,,,,,,58,104
A556/3071A,05/01/2019 00:00,22:59:00,91,82,3,1,8,,,,,,,,,,,,,,,59,94
A556/3071A,05/01/2019 00:00,23:14:00,92,89,3,0,9,,,,,,,,,,,,,,,57,101
A556/3071A,05/01/2019 00:00,23:29:00,93,79,4,1,8,,,,,,,,,,,,,,,58,92
A556/3071A,05/01/2019 00:00,23:44:00,94,63,2,0,2,,,,,,,,,,,,,,,58,67
A556/3071A,05/01/2019 00:00,23:59:00,95,53,0,0,6,,,,,,,,,,,,,,,58,59
A556/3071A,06/01/2019 00:00,00:14:00,0,62,1,0,4,,,,,,,,,,,,,,,58,67
A556/3071A,06/01/2019 00:00,00:29:00,1,49,0,0,4,,,,,,,,,,,,,,,62,53
A556/3071A,06/01/2019 00:00,00:44:00,2,45,0,0,5,,,,,,,,,,,,,,,58,50
A556/3071A,06/01/2019 00:00,00:59:00,3,37,2,2,6,,,,,,,,,,,,,,,58,47
A556/3071A,06/01/2019 00:00,01:14:00,4,41,0,0,10,,,,,,,,,,,,,,,57,51
A556/3071A,06/01/2019 00:00,01:29:00,5,31,0,3,2,,,,,,,,,,,,,,,62,36
A556/3071A,06/01/2019 00:00,01:44:00,6,29,4,4,5,,,,,,,,,,,,,,,59,42
A556/3071A,06/01/2019 00:00,01:59:00,7,17,0,0,4,,,,,,,,,,,,,,,58,21
A556/3071A,06/01/2019 00:00,02:14:00,8,22,0,1,2,,,,,,,,,,,,,,,59,25
A556/3071A,06/01/2019 00:00,02:29:00,9,26,0,0,3,,,,,,,,,,,,,,,59,29
A556/3071A,06/01/2019 00:00,02:44:00,10,18,1,1,3,,,,,,,,,,,,,,,58,23
A556/3071A,06/01/2019 00:00,02:59:00,11,16,0,0,8,,,,,,,,,,,,,,,57,24
A556/3071A,06/01/2019 00:00,03:14:00,12,9,0,2,8,,,,,,,,,,,,,,,54,19
A556/3071A,06/01/2019 00:00,03:29:00,13,13,1,0,6,,,,,,,,,,,,,,,56,20
A556/3071A,06/01/2019 00:00,03:44:00,14,23,2,0,5,,,,,,,,,,,,,,,59,30
A556/3071A,06/01/2019 00:00,03:59:00,15,31,3,1,11,,,,,,,,,,,,,,,55,46
A556/3071A,06/01/2019 00:00,04:14:00,16,25,1,2,7,,,,,,,,,,,,,,,56,35
A556/3071A,06/01/2019 00:00,04:29:00,17,21,0,3,6,,,,,,,,,,,,,,,55,30
A556/3071A,06/01/2019 00:00,04:44:00,18,26,0,2,7,,,,,,,,,,,,,,,57,35
A556/3071A,06/01/2019 00:00,04:59:00,19,23,3,1,7,,,,,,,,,,,,,,,54,34
A556/3071A,06/01/2019 00:00,05:14:00,20,43,2,2,5,,,,,,,,,,,,,,,59,52
A556/3071A,06/01/2019 00:00,05:29:00,21,38,2,1,5,,,,,,,,,,,,,,,57,46
A556/3071A,06/01/2019 00:00,05:44:00,22,37,1,1,1,,,,,,,,,,,,,,,60,40
A556/3071A,06/01/2019 00:00,05:59:00,23,46,1,3,6,,,,,,,,,,,,,,,57,56
A556/3071A,06/01/2019 00:00,06:14:00,24,45,3,1,11,,,,,,,,,,,,,,,58,60
A556/3071A,06/01/2019 00:00,06:29:00,25,49,1,2,3,,,,,,,,,,,,,,,57,55
A556/3071A,06/01/2019 00:00,06:44:00,26,59,2,2,8,,,,,,,,,,,,,,,57,71
A556/3071A,06/01/2019 00:00,06:59:00,27,62,2,3,7,,,,,,,,,,,,,,,58,74
A556/3071A,06/01/2019 00:00,07:14:00,28,76,3,0,5,,,,,,,,,,,,,,,59,84
A556/3071A,06/01/2019 00:00,07:29:00,29,85,2,3,10,,,,,,,,,,,,,,,58,100
A556/3071A,06/01/2019 00:00,07:44:00,30,111,5,2,12,,,,,,,,,,,,,,,60,130
A556/3071A,06/01/2019 00:00,07:59:00,31,128,5,1,17,,,,,,,,,,,,,,,59,151
A556/3071A,06/01/2019 00:00,08:14:00,32,96,2,2,4,,,,,,,,,,,,,,,61,104
A556/3071A,06/01/2019 00:00,08:29:00,33,126,6,2,7,,,,,,,,,,,,,,,59,141
A556/3071A,06/01/2019 00:00,08:44:00,34,116,5,1,8,,,,,,,,,,,,,,,60,130
A556/3071A,06/01/2019 00:00,08:59:00,35,112,0,0,9,,,,,,,,,,,,,,,61,121
A556/3071A,06/01/2019 00:00,09:14:00,36,142,0,0,5,,,,,,,,,,,,,,,61,147
A556/3071A,06/01/2019 00:00,09:29:00,37,166,1,1,4,,,,,,,,,,,,,,,61,172
A556/3071A,06/01/2019 00:00,09:44:00,38,176,2,3,11,,,,,,,,,,,,,,,61,192
A556/3071A,06/01/2019 00:00,09:59:00,39,216,5,2,2,,,,,,,,,,,,,,,59,225
A556/3071A,06/01/2019 00:00,10:14:00,40,181,3,3,14,,,,,,,,,,,,,,,60,201
A556/3071A,06/01/2019 00:00,10:29:00,41,218,5,1,8,,,,,,,,,,,,,,,61,232
A556/3071A,06/01/2019 00:00,10:44:00,42,248,3,0,11,,,,,,,,,,,,,,,59,262
A556/3071A,06/01/2019 00:00,10:59:00,43,238,6,1,8,,,,,,,,,,,,,,,59,253
A556/3071A,06/01/2019 00:00,11:14:00,44,285,13,7,7,,,,,,,,,,,,,,,59,312
A556/3071A,06/01/2019 00:00,11:29:00,45,286,7,6,5,,,,,,,,,,,,,,,58,304
